Patient ID,Disease,240,244,460,998,1303,2758,2879,3102,4133,7147,7222,7410,7500,7602,7720,7874,8133,8194,8343,8814,9231,9268,10914,11006,11169,11170,11172,11230,12053,12160,12388,14257,15600,16663,16821,17100,17835,19602,21205,21630,22568,23229,23284,29996,31236,31355,41209,73219,75084,85781,90232,103653,136569,137353,141033,146102,160669,520958,537332,551986,557859,558880,567717,574439,575987,622436,637516,5370158,5370325,6041429,6429350,9602988,13544681,13596727,91713521,91726212,91731726,91742720
bronchi_1,bronchi,316197.5,288411.06,189616.34,2146.9812,616928.5,38705.754,1480077.0,23224.79,202087.16,21666.385,21476.21,572371.06,2394.6338,39078.48,1609430.1,294133.4,117901.945,8489.097,17267.52,10176.764,137877.0,859431.2,14899.172,29160.13,4025.5142,60480.727,18420.098,19472.932,1905963.6,74263.57,58059.516,367651.6,48057.773,31815.63,4426.565,841527.25,38911.5,45723.676,6166.712,33851.16,18019.201,5344.3,96965.75,250467.98,90494.67,63294.63,21321.168,10606.855,2772.9038,13615.95,760293.4,9192.572,49281.137,3301.1035,24778.055,12023.161,31.68444,11471.518,1558.847,4808.5747,2599.9604,13055.896,3566.2087,8286905.0,111910.586,255076.5,3094.8594,11190.591,12320.721,562083.0,5283.028,2026325.6,5864.3584,12351.476,67120.24,4417.1045,327449.4,54098.52
bronchi_2,bronchi,73496.63,214243.42,54556.48,1722.3435,348327.56,24439.508,852173.94,30038.812,7469.5938,22333.0,21838.803,381529.44,47860.277,19341.037,392937.25,244306.34,21944.3,8109.1426,5966.1123,5700.085,140513.03,1006217.3,1429.8953,11359.799,2895.139,61849.5,20594.03,19252.625,1755586.4,29790.549,31123.893,269432.25,35695.37,17723.707,1963.6489,521228.72,30068.537,15014.66,4571.592,13927.239,6415.9297,1269.4994,64835.51,178077.23,31374.89,62557.332,18509.486,18799.336,3128.7964,14101.612,632200.94,13514.093,55916.84,5204.5854,9314.667,9017.289,31.84407,11583.649,1898.327,5567.828,1881.1171,14471.639,1379.6912,8032663.5,1939681.8,112161.46,2588.5776,6512.228,8671.341,374267.0,5123.9146,1627847.4,200237.6,7784.9517,23656.105,5034.7354,123931.97,21553.3
bronchi_3,bronchi,119743.57,54695.055,47099.477,3461.014,90163.62,6932.3745,1995.8517,10246.88,4274.249,23886.395,8788.517,364410.78,98687.38,32041.818,570416.44,123047.055,111057.8,20710.652,5383.322,5427.296,28525.256,629215.75,459932.2,12582.523,6967.9995,25214.732,10127.7295,16020.539,1428414.4,20208.172,103013.94,357074.9,25648.146,16403.998,5068.1753,70996.62,52479.023,25922.688,16506.023,3431.4165,760.18634,1859.9218,109772.71,120821.51,3783.8044,51263.816,4699.8506,12128.094,8019.711,8644.429,508015.12,2788.109,18437.814,24746.195,7691.99,17708.736,86989.914,3110.1968,2204.7502,5008.1855,2581.6338,2232.4106,2432.654,6646914.0,2346.851,148650.08,2354.228,32071.84,764.1857,76672.3,13641.947,1641367.5,63318.598,32040.963,4944.0796,2318.7532,235154.88,15529.607
bronchi_4,bronchi,450509.22,57486.234,20456.611,645.88153,153334.25,24125.598,1445008.1,9702.293,9057.716,12560.905,4134.9517,169842.39,274675.1,13854.083,426575.4,180577.69,219012.22,7130.2783,2443.6033,2691.9324,105588.9,974948.6,582125.8,12130.882,3206.322,124267.38,32664.553,8645.648,241560.48,23710.201,21360.654,154307.58,49953.777,7107.2334,1912.176,263929.06,20381.578,93348.44,7461.398,88850.44,817.8661,269.58594,57912.914,99312.12,5340.57,104616.625,22480.664,2719.3022,2060.3264,7948.805,523621.7,5109.5947,25207.639,2544.8584,4600.389,16247.13,47457.074,4902.1445,1978.9719,14192.295,1508.5533,17994.299,906.80786,8313224.0,3559954.0,38079.613,1487.7096,3253.734,11956.095,45461.137,4875.5127,2058114.0,53571.242,6112.6187,32254.658,1499.9338,79013.805,9218.297
bronchi_5,bronchi,375421.7,58476.957,193672.9,4725.041,170890.36,8607.619,6055.0537,17634.596,3320.9077,36451.215,20966.59,685751.8,72345.086,11226.199,1008223.0,101405.62,90449.46,11710.819,4393.3706,3326.158,41243.875,437195.16,225375.83,7461.768,3854.5168,28937.393,11122.872,33652.586,3643621.8,19048.342,71427.26,414381.03,32960.555,20845.166,1981.3525,140174.28,49044.03,20817.53,5786.292,1265.9198,7893.411,859.1442,159866.78,123375.24,7811.4976,26384.896,3747.6348,3195.9697,4755.8022,9737.911,366431.72,2285.6873,53875.785,13266.055,19460.64,9072.051,71405.53,1886.9282,2421.991,7223.621,6417.184,9059.937,1266.2177,6892240.0,32649.57,131123.7,8271.743,36038.7,992.71423,174107.73,12634.1,1199797.9,154756.03,39600.953,19847.27,2351.4177,82887.26,9999.44
bronchi_6,bronchi,447522.4,274280.88,583076.5,13514.699,778653.6,35883.27,16490.729,12880.884,1177721.0,83469.43,42814.754,1004829.75,67515.08,34034.285,1844900.8,109825.91,290478.28,4882.703,5229.123,13352.014,36215.277,64643.125,506502.4,12153.371,4837.323,42487.477,13188.294,38891.504,5642367.5,69083.16,103394.24,393755.78,35612.742,68923.57,4584.3955,715104.6,89163.836,38592.887,6110.73,10139.985,10839.716,8138.1675,117582.15,157015.86,67739.586,39768.35,7397.678,1854.0452,2448.7644,48144.062,986204.0,37700.3,199585.19,8744.236,28823.527,12775.542,84266.55,7352.8193,6993.7676,4507.9873,3677.872,7212.764,8343.309,5319935.0,3446541.8,358099.0,19840.93,3130.2952,8063.022,145710.55,12801.033,463257.06,260141.94,5949.331,17487.078,13867.064,137010.19,24667.8
bronchi_7,bronchi,33442.32,529574.75,377871.03,11622.881,873985.75,11093.134,863108.5,36665.777,2798.255,33570.426,47362.215,760886.75,75002.734,6679.803,1111244.4,146256.3,67605.86,12375.082,29319.752,23690.738,121797.12,1110006.2,230072.31,17460.613,5307.3477,44718.34,14615.031,25667.281,5406201.5,173400.5,65907.68,536934.94,34419.13,48062.676,13478.348,754725.75,99828.88,16841.438,6161.2734,194457.81,8597.757,15366.29,174353.31,229926.22,104130.98,119602.734,13992.318,37928.293,23816.945,44228.883,780055.4,38617.664,36536.76,1378.0115,25417.568,6122.684,12669.068,20189.523,6519.4434,7552.467,3162.7554,13972.128,48573.57,6230861.0,2888522.5,116339.45,17569.68,19958.16,14604.4,56283.758,15520.561,671190.06,79386.48,11074.528,28951.332,22470.676,25601.639,47161.188
bronchi_8,bronchi,171197.52,294825.7,326850.06,9927.986,415306.0,9817.1875,5259.9434,49566.02,79814.48,51969.516,45551.19,584571.44,33180.004,22605.254,1424280.5,189186.45,134857.1,10465.727,4736.521,12039.697,82246.766,818718.4,624919.0,14579.795,4072.756,71941.97,32545.549,40392.24,3739969.2,16232.2295,95673.77,397587.66,38188.207,34539.348,3556.808,551102.0,70435.17,13425.105,6319.8735,2404.277,16940.51,33521.83,161993.78,147751.19,99611.01,100258.03,8466.182,19660.307,6080.5137,29905.695,998031.8,19408.168,220017.92,733.45886,46863.75,8961.627,92500.44,11623.49,3661.8,9493.376,27148.115,1934.9725,16619.87,7426548.5,1615330.2,382214.1,14218.6875,15264.029,12234.537,351521.84,14742.26,501805.5,221520.98,11363.689,32391.064,20880.045,125900.2,35634.62
bronchi_9,bronchi,179133.28,238977.89,392371.06,8580.111,590114.5,15580.894,35580.05,58230.086,20104.709,48693.14,44205.945,683391.7,21766.11,12606.98,989640.06,141690.89,237985.6,8700.593,3734.2454,12583.016,89147.766,633006.94,599909.0,11236.397,5112.5396,67686.375,37186.8,23608.615,2957890.5,14220.586,92968.63,396255.97,31457.676,38606.324,3471.953,578942.94,72692.336,6777.9473,4716.62,2459.9058,15800.498,7615.0933,153853.67,112288.08,81622.2,87367.05,8966.124,7877.3765,5881.6177,40097.125,755484.75,26523.61,176448.42,1376.3528,38805.695,8269.724,97312.96,12503.163,3319.954,12389.324,38978.168,5561.395,15691.696,6660220.0,4378609.5,202321.64,17111.906,10037.164,12475.754,187579.97,11506.747,196385.8,85559.61,9575.984,26622.928,18666.875,65858.61,33351.227
bronchi_10,bronchi,84346.54,333075.16,440139.47,9738.85,793569.1,13039.458,56632.39,27544.506,79176.586,39493.16,43524.4,819967.8,11755.111,19189.912,1479102.0,88699.66,43869.83,10462.8125,23173.393,15469.147,80802.93,271079.72,117930.17,14368.972,3941.1514,38380.477,11279.562,24343.527,4784538.5,52684.58,62900.96,402747.62,19770.455,44066.742,7988.159,683000.1,86655.15,17931.836,7831.2817,80277.78,10966.268,37521.777,111592.25,176274.52,72610.164,59338.51,9432.553,8973.755,7680.8906,44098.82,728069.2,28770.768,71608.82,17599.63,28249.867,11235.829,17346.021,10986.599,4929.9424,4715.518,4712.0737,7847.0503,22983.643,962863.5,2467700.5,136677.92,13621.042,7725.002,7344.065,44801.496,15635.809,392893.03,263480.66,8393.394,13114.59,16486.766,79994.016,27856.74
bronchi_11,bronchi,417488.12,227811.88,606345.9,13420.497,750004.5,18122.47,4904.8154,10564.118,1570045.6,93708.8,30918.309,912732.56,62864.68,52645.754,1678765.0,214598.2,210473.97,5313.6694,5691.9297,9760.125,20996.406,96883.57,366304.53,11021.695,4860.6255,74659.82,20679.764,52369.832,4861024.5,65801.8,138106.9,437745.44,32126.3,67924.15,4641.1816,650929.4,97766.164,54623.324,5636.1377,5159.698,6342.767,8123.665,106614.22,130991.47,57947.39,61066.11,11300.742,2458.117,2587.8293,28455.072,1082033.8,21777.53,204871.98,4574.484,15082.058,14604.08,84216.81,6527.377,6161.82,6055.1113,5173.961,2256.325,3485.107,5456267.5,623972.7,899487.4,17351.068,3574.816,7628.52,469133.72,13619.457,946948.1,200100.34,6421.0845,9799.282,7288.984,183598.67,20445.338
bronchi_12,bronchi,282362.62,290291.06,371953.44,13595.331,852819.5,18533.121,1521731.6,36190.9,6081.2095,58224.367,46541.46,924392.1,132362.89,17595.705,1197617.8,101453.21,210257.9,18094.424,8940.164,15328.116,100458.07,731882.06,309030.4,12764.374,6042.586,107184.92,30759.605,31035.475,5337101.0,68131.3,55378.914,410072.34,41187.35,27978.363,9487.067,561840.75,83326.74,62286.703,7465.5127,42058.2,2767.939,5841.291,149520.78,171140.55,59770.45,103161.305,13900.182,27782.611,6383.93,41115.14,750483.9,30475.229,42285.52,3350.645,11515.079,12185.835,75678.99,24339.977,9615.293,20377.242,7967.5913,8913.753,11694.0,7987182.0,7841201.0,104279.945,15814.82,8201.949,12445.817,107737.93,13964.281,1623271.0,449397.8,9644.758,12354.916,6296.4316,84089.69,23617.354
bronchi_13,bronchi,4060.6062,99181.03,131360.89,2967.1826,303286.22,3665.6829,199558.92,86915.12,572.72626,31066.242,29373.46,408042.62,146435.36,12052.15,70665.15,89658.23,1894.0408,17382.057,18754.28,5053.8613,86102.31,485095.44,27458.424,14450.109,7683.4404,62174.12,30311.832,35810.074,1990746.4,69971.13,81422.234,298127.5,4020.6902,15968.551,15966.678,132914.28,54691.04,9361.257,6304.5625,11904.05,5553.5073,44898.633,213626.23,150569.95,20231.08,108867.25,14146.631,32910.297,10019.498,51740.938,953095.4,20437.871,52734.14,2474.462,9235.528,7516.893,704.67413,17730.047,21650.604,17974.643,5263.14,8803.45,32044.262,46157.16,4280591.0,47738.06,9389.549,25816.4,10093.535,34313.1,16908.695,1796.6217,37570.547,17598.355,7545.727,15095.514,1853.412,16440.994
bronchi_14,bronchi,5757.57,443536.53,283128.44,6277.7095,611692.1,3238.4333,11046.489,81324.14,4500.597,42177.457,47554.617,358951.06,39488.902,25824.059,459929.53,154696.28,3562.319,17011.473,33625.57,12598.122,67804.6,531922.3,222897.38,29841.191,4807.4834,45946.22,16259.282,26593.213,3593995.0,60996.38,133761.17,410188.12,13676.874,42535.844,17799.768,211111.03,94389.74,13694.352,7340.7036,125098.305,17627.316,42310.973,103742.414,208594.6,85165.19,104255.68,14641.274,26927.105,18338.64,57339.82,1115490.5,34649.742,32357.07,7809.7173,24390.098,8413.238,1981.6154,25606.133,7414.038,6375.8066,2768.916,7638.626,43177.855,84825.555,2025023.6,154935.31,9218.561,29007.242,13745.659,142994.2,17854.156,106789.24,175429.61,15975.437,21931.58,17828.99,20768.965,27234.367
bronchi_15,bronchi,21650.914,341271.8,322831.2,3742.0654,714458.4,22165.346,285292.2,107342.46,24848.006,61795.73,51789.023,568614.9,7062.0063,19834.309,869914.44,294945.47,10386.027,8404.785,7588.6284,16307.519,137163.69,1006937.3,7342.23,15599.658,3364.7034,113444.64,32284.973,70756.38,4390070.5,31583.21,159885.69,440104.22,23103.02,43253.855,6386.33,852521.9,74791.164,13356.217,5207.9375,3629.8247,28861.047,41167.363,128013.3,231129.23,229142.33,90270.305,19797.682,37765.867,16994.008,41940.277,962657.9,33618.1,177155.92,1787.3351,58077.902,6271.994,192.94595,23315.516,3462.1367,16461.201,37397.918,2291.925,23763.854,1432762.4,970012.9,293798.12,12576.729,45248.973,9886.835,420707.56,14248.879,897551.6,174411.69,17074.947,32581.979,18565.338,85193.05,71286.05
bronchi_16,bronchi,156094.52,206556.02,193894.67,9471.426,359972.62,12418.498,27703.975,42965.61,7399.2944,28357.814,35520.11,605028.9,22016.246,8234.644,663300.2,45921.38,142359.58,14131.528,6597.519,8441.597,92295.3,701465.9,199260.34,12154.368,4377.462,47543.824,18272.89,20098.766,4133378.0,11068.352,41945.96,303588.06,31041.662,14283.207,5423.6523,313566.3,52432.45,15128.461,7093.898,3010.6672,8938.28,23809.088,181290.33,116576.13,46949.418,59686.145,6508.5146,16444.02,10637.867,32618.012,450616.22,18628.762,83662.695,6163.413,35570.043,9393.186,81211.375,8106.15,4703.3306,7337.7915,12626.462,5748.126,13464.767,6613610.0,1331641.9,34629.59,13422.084,12127.006,6347.3545,22804.602,13575.377,259620.23,103837.734,13793.488,14741.711,11650.672,96400.625,18051.281
